Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"25739","Syringa vulgaris","lilac-06 'Charles X'","","","Full sun","0","","","","--","S. vulgaris 'Charles X'860776*1","2012-04-19","","","","","https://mynpn.usanpn.org/images/4793f742e9dff38974c20133bdd876-14787.JPG","2014-03-01 19:55:05"
"25740","Syringa vulgaris","lilac-07 'Mrs. WE Marshall'","","","Full sun","0","","","","--","S. vulgaris 'Mrs. W.E. Marshall'850978*1","2012-04-19","","","","","https://mynpn.usanpn.org/images/5c59efc79d2ffb818d224c958dae92e-14787.JPG","2014-03-01 19:56:14"
"25741","Syringa vulgaris","lilac-08 'President Carnot'","","","Full sun","0","","","","--","S. vulgaris 'President Carnot'890487*3","2012-04-19","","","","","https://mynpn.usanpn.org/images/5ad915ad59a66c96ed393f46517fa47-14787.JPG","2014-03-01 19:58:12"
"25742","Syringa vulgaris","lilac-09 'Edouard Andre'","","","Full sun","0","","","","--","S. vulgaris 'Edouard Andre'861060","2012-04-19","","","","","https://mynpn.usanpn.org/images/8e3d28a6ff2df72f6ef77b6852819411-14787.JPG","2014-03-01 20:00:20"
"25743","Syringa vulgaris","lilac-10 'Aucubaefolia'","","","Full sun","0","","","","--","S. vulgaris 'Aucubaefolia'040878*1","2012-04-19","","","","","https://mynpn.usanpn.org/images/a311b8e0b1e57375ce63f95d2649cff6-14787.JPG","2014-03-01 20:01:32"
"25744","Syringa vulgaris","lilac-11 'General Sheridan'","","","Full sun","1","","","","--","S. vulgaris 'General Sheridan'851421*1","2012-04-19","","","","","https://mynpn.usanpn.org/images/ca366f9ca8ddff7d20973bb4a7c0cb9f-14787.JPG","2014-03-01 20:03:35"
"25745","Syringa vulgaris","lilac-12 'Edith Cavell'","","","Full sun","0","","","","--","S. vulgaris 'Edith Cavell'860771*1","2012-04-19","","","","","https://mynpn.usanpn.org/images/b6eec861f30fe8fd32e9b0a6a3437-14787.JPG","2014-03-01 20:05:24"
"28118","Syringa vulgaris","lilac-13 'M. Casimir Perier'","","","Full sun","0","","","","--","Syringa vulgaris 'Mme. Casimir Perier'96179*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/6d31d5a46521ab51f42255e6a796357-14787.JPG","2014-03-01 20:07:52"
"28119","Syringa vulgaris","lilac-14 'Adelaide Dunbar'","","","Full sun","0","","","","--","Syringa vulgaris 'Adelaide Dunbar961790*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/5185b42b5618a61be8225269f0d198f-14787.JPG","2014-03-01 20:22:59"
"28120","Syringa vulgaris","lilac-15 'Grace Orthwaite'","","","Full sun","0","","","","--","Syringa vulgaris 'Grace Orthwaite'831067*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/9a16b0a6ac4518393db070b36b2f8c84-14787.JPG","2014-03-01 22:31:44"
